date,AAPL,ABBV,ABNB,ABT,ACN,ADBE,AEP,AGG,AGGHYG,AM,AMD,AMGN,AMT,AMZN,AMZU,ANET,AVB,AVGO,AXP,BA,BABA,BAC,BIGGQ,BIL,BKNG,BLK,BLOK,BMY,BND,BNDX,BTC-USD,BX,BZFD,C,CAT,CCI,CEG,CL,CMG,COIN,COST,CRM,CRWD,CTM,CVNA,CVS,CVX,D,DE,DHR,DIA,DJT,DLR,DOGE,DUK,ED,EMB,EOG,EQIX,ETHA,ETHW,ETN,EU,EXC,EXR,F,FNDA,FTSE,GC=F,GDXG,GE,GIS,GLD,GME,GOOG,GOOGL,GOVT,GOVY,GS,HD,HIMX,HON,HYG,IBM,IEF,IMST,INTU,IWM,JNJ,JNK,JPM,KMB,KMI,KO,KWEB,LI,LLY,LMT,LOW,LPRO,LQD,LYFT,MBB,MCD,MCHB,MDLZ,META,MGTN,MO,MOH,MPC,MRK,MS,MSFD,MSFT,MTRX,NDX,NEE,NFG,NKE,NOC,NRGU,NVDA,O,OILD,OPY,ORCL,OXY,PANW,PBRG,PCG,PEG,PEP,PFE,PG,PGR,PLD,PLTR,PM,PSA,PSX,PXD,PYPL,QQQ,RKT,RTX,RUT,SBUX,SCHP,SCHW,SCO,SH,SHY,SLB,SO,SOFI,SOXL,SPG,SPGI,SPX,SPXS,SPY,SPYU,SQQQ,SRE,STX,TCEHY,TEM,TGT,TIP,TJX,TLT,TMO,TMUS,TSLA,TSLL,TSM,UCO,UNH,UNP,UPLD,UPS,USBC,V,VCSH,VELO,VICI,VIX,VLO,VOO,VST,VTI,VTV,VWO,VXUS,WELL,WFC,WGMI,WM,WMB,WMT,XEL,XLB,XLC,XLE,XLF,XLG,XLI,XLK,XLP,XLRE,XLRSR,XLU,XLV,XLY,XOM,XRT,XSP,XYZ,ZSL,^TNX
2022-05-12,139.7545,133.3863,115.9400,99.7898,264.2202,388.4900,85.1129,89.6940,,7.4493,87.0600,215.8918,197.6473,106.9305,,25.4175,176.7882,53.1922,145.7629,123.1400,77.0108,31.6546,31.2478,77.5108,80.6160,543.6374,19.5909,64.4120,66.4765,43.9235,29047.7520,86.9864,15.6000,40.4648,189.4908,140.0434,51.9276,70.4388,25.6224,58.5000,463.6723,158.0988,139.8100,,7.4800,85.1258,140.2569,68.7112,343.6981,208.1358,295.8907,38.7800,110.4273,,94.0044,81.5981,72.8280,100.7392,580.3058,,,133.5591,2.4900,39.9967,147.6214,9.3776,22.2265,,1823.8000,,44.7450,61.8457,170.1700,22.3925,112.2395,111.9190,21.4452,,270.7136,261.6601,6.1866,167.9518,60.7886,114.7451,90.5914,,344.0210,163.8803,158.3807,73.1450,106.6748,119.8883,14.8643,57.2951,22.2894,20.1200,281.8120,390.8957,177.0079,11.7200,94.8561,18.5900,85.1166,222.8247,34.5226,58.9946,189.7510,,37.9826,289.7100,84.8701,80.4307,68.9164,,247.0193,5.3000,11945.5000,61.3955,59.5573,100.7972,422.8779,,16.1456,52.8470,631.0000,29.8024,67.0893,55.7507,79.7517,,11.4047,59.7226,149.9646,40.3254,136.9969,99.1104,109.5815,7.3400,85.8105,259.1840,78.7523,,73.8949,283.8943,7.5042,83.7303,,63.8483,24.6993,61.3806,24.3000,54.4786,73.0048,35.5742,64.0476,5.6600,18.8395,92.6977,318.5875,,223.2591,371.2610,,1184.6331,69.6775,68.8431,40.6341,,188.8129,103.1213,53.0980,101.3139,519.7590,119.2527,242.6667,,82.0852,42.0450,445.3949,205.8168,13.8400,147.4788,60.4000,188.0990,66.6440,1401.7500,22.0977,,107.4375,340.4446,21.8717,184.7449,125.4424,35.4482,46.2795,78.6686,37.7449,12.2521,146.0796,29.0029,46.8259,64.4975,37.4164,55.2589,33.9426,30.8102,28.6003,86.3382,63.7477,68.0791,36.5959,,31.2393,119.1039,70.7788,75.9701,61.5982,,75.7600,1242.4000,2.8170
2022-05-13,144.2150,132.7034,121.4500,101.5551,269.4442,405.4500,86.1149,89.3107,,7.8175,95.1200,214.7273,203.9230,113.0550,,27.1625,179.4908,54.7435,150.9745,127.2000,83.5637,31.7448,31.3508,77.5193,82.5338,557.1559,20.9180,63.9898,66.2323,43.7857,29283.1035,94.3359,15.0400,41.4034,190.7041,143.6574,53.0347,71.2108,26.3656,67.8700,474.2488,164.4949,156.2900,,7.6620,84.4586,142.9477,69.2997,347.2110,216.5116,300.1663,41.9800,113.9718,,94.3930,82.5062,72.7059,103.8907,607.8709,,,133.1634,2.6100,40.7644,151.2037,10.1766,22.7974,,1807.4000,,45.8258,62.6080,168.7900,24.5975,115.5667,115.0992,21.3653,,277.5671,267.3867,7.0056,168.4828,60.8599,115.3495,90.1171,,361.3926,169.0740,157.4724,73.2373,107.6237,119.5019,15.1143,58.3697,23.8482,21.8200,282.5969,391.4174,179.1316,13.0600,94.3575,20.0000,84.8920,223.6003,34.8603,59.6233,197.0735,,38.6161,295.8900,87.7436,80.0588,70.6264,,252.6011,5.0100,,62.5515,59.2488,105.5708,424.8010,,17.6738,54.4796,562.0000,30.3466,67.5066,60.3260,81.8350,,11.5525,59.9763,152.8864,39.9493,138.4661,98.2177,113.4897,8.3400,86.6904,262.8059,81.6971,,78.4108,294.4154,7.6746,84.1330,,69.0548,24.8447,62.0043,23.1500,53.2250,72.9784,37.1328,64.2657,6.7500,21.8290,93.6277,325.5360,,207.3805,380.1371,,1057.2185,71.0449,71.1437,42.3679,,190.9507,103.6539,54.2263,99.8164,535.1998,121.4641,256.5300,,85.1462,43.8625,451.5345,210.2168,13.8000,148.2364,63.6000,193.1998,66.6180,1522.5000,23.1365,,111.2653,348.4778,22.9648,189.6926,127.1119,36.3239,47.5265,79.8340,38.4942,13.5500,148.3533,29.1453,47.0069,65.3218,37.9922,56.5526,35.1028,31.2577,29.3248,87.4371,65.8663,69.1029,37.5100,,31.6110,120.3675,73.5655,78.2237,63.6471,,84.1500,1202.8000,2.9350
2022-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30101.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31305.1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,142.6759,134.4065,114.4400,101.3980,268.8805,402.8600,85.8557,89.5111,,7.8943,94.2400,216.8705,201.7844,110.8105,,26.2500,177.4466,54.2252,148.7681,124.0500,82.1296,31.4199,30.5459,77.5108,80.3396,542.0076,20.2127,64.9269,66.3369,43.8460,29862.9180,91.6061,14.7600,41.2470,193.3734,143.0063,54.9576,71.5106,25.9814,61.7000,471.6357,161.7453,146.3900,,7.6800,85.3857,147.3247,69.3660,354.5588,214.0614,300.6787,45.7500,111.5567,,95.0235,82.1949,72.3150,105.6294,595.5441,,,130.9491,2.5200,40.8865,150.9672,9.8374,22.6983,,1813.5000,,45.5693,62.9163,170.4000,22.9500,113.8577,113.5069,21.3831,,274.3573,267.3506,7.0651,168.8572,60.7727,116.5841,90.4948,,349.5620,168.2670,158.5677,73.0912,106.8736,119.3044,15.6386,58.5829,23.9019,22.0200,290.1068,393.5582,179.8056,12.5400,94.4842,19.1400,85.2030,222.6878,34.4338,59.3988,198.4824,,39.1257,303.5800,88.2836,81.7501,70.0652,,252.9687,5.0100,12243.5801,62.8383,59.7423,105.1878,429.7261,,17.2326,55.0049,533.0000,30.2246,66.1218,63.7527,78.0300,,11.6215,59.5215,154.4266,40.5495,139.8181,99.9758,110.7486,8.0400,87.9190,263.3340,83.8389,,77.2371,291.0027,7.8354,84.6455,,66.1501,24.8533,60.5206,22.4000,53.3944,73.0223,38.4088,64.7893,6.9100,20.7419,93.6999,324.0961,,209.8234,378.5946,,1089.6770,71.2434,73.0125,41.6301,,190.5336,103.6888,53.2118,99.7132,533.1832,121.6756,241.4567,,84.6313,45.4250,455.0879,207.6024,13.0000,149.6768,64.8000,191.8228,66.7046,1396.5000,23.3700,,114.0135,347.2318,23.3572,188.7578,127.5293,36.2451,47.5177,80.2676,38.1060,12.8289,147.9117,29.6899,47.0576,65.6199,37.9231,56.1885,36.0284,30.9967,29.1986,87.3150,65.2845,69.4172,37.2053,,31.7084,121.2567,71.9766,80.0635,62.8952,,79.7000,1135.2000,2.8770
2022-05-17,146.3031,133.8099,117.5000,105.8621,273.4844,409.6500,86.7282,89.0231,,8.1474,102.4700,218.1866,204.2210,115.3685,,26.8425,180.0366,56.5964,153.9226,132.0500,87.3624,32.4850,30.7518,77.5108,84.2890,553.8872,21.0665,66.0328,65.9445,43.5876,30425.8574,94.2572,13.4400,44.3670,198.8799,143.9098,57.6088,71.5469,26.4412,70.0000,467.7637,161.3609,147.2700,,8.3200,86.1048,148.1932,69.8302,363.8477,216.3204,304.7030,46.2100,111.7651,,94.4362,83.2850,72.5756,106.5155,598.7749,,,135.0949,2.7000,41.4710,151.1023,10.1992,23.3730,,1818.2000,,46.6501,62.4452,169.3300,25.0950,115.7512,115.5182,21.2587,,282.9740,271.8307,7.4150,173.2971,60.7173,119.4679,89.8097,,361.4995,173.4131,159.2266,73.0296,110.4162,119.0725,15.9209,58.4230,24.6724,23.7400,292.0642,396.6613,179.1593,13.4600,93.9434,19.7200,84.6847,220.4887,36.3798,59.0305,201.0423,,39.4897,307.6800,89.8119,82.3523,72.7223,,258.1152,5.5800,12564.0996,64.5410,60.8263,108.2706,430.8518,,18.1440,55.4494,495.0000,31.6697,68.1801,63.9598,78.8783,,11.9271,60.0375,153.5377,41.0857,139.4215,101.2876,111.3234,8.3600,88.2428,261.0981,84.3916,,79.3259,298.5399,8.2897,86.9063,,67.3376,24.7207,61.6168,23.4000,52.3442,72.8643,39.1471,64.7020,7.0500,23.8575,96.8186,327.8844,,196.9984,386.3825,,1007.0188,72.2756,76.7764,43.1334,,187.8547,103.1649,53.2781,98.5082,548.2283,123.6659,253.8700,,87.3553,43.3800,458.1670,211.5195,13.4200,152.4827,60.0000,197.8254,66.4708,1401.7500,23.7888,,114.2633,354.1794,23.5908,192.7896,129.5527,37.0770,48.4925,80.9994,39.4602,13.7489,147.7238,30.0752,41.7045,66.0321,38.9962,57.4152,36.4456,31.8263,29.7698,89.2966,67.1753,68.9412,37.6057,,32.0358,122.9227,73.7925,81.0847,64.2862,,84.7900,1138.0000,2.9680
2022-05-18,138.0488,131.7783,108.0300,104.1984,257.5961,397.8800,86.2790,89.3804,,7.9096,96.2800,216.9505,202.1438,107.1125,,25.6425,174.5967,53.0991,148.4542,125.5200,82.9179,31.4831,27.1395,77.5108,80.5111,535.9047,20.0828,65.0198,66.2236,43.6738,28720.2715,90.5912,15.2400,42.8635,194.0734,142.8190,55.6277,68.7675,25.0578,63.0300,409.5209,155.0536,138.5000,,7.0100,81.4608,144.2868,68.5123,349.0858,211.6547,293.9437,44.6700,108.8461,,94.0476,83.0408,72.1115,102.4696,590.1007,,,128.6313,2.4600,41.1133,144.6050,9.6339,22.6417,,1815.9000,,45.9174,57.8717,169.4200,22.8700,111.4857,110.9822,21.3742,,277.3320,257.5865,7.0130,168.7789,60.2181,114.7797,90.4508,,343.4572,167.3365,156.2704,72.4218,108.5274,113.7913,15.5660,54.3553,23.9199,23.4100,286.0466,390.6619,169.7318,12.7900,94.2899,18.1500,84.9007,210.8344,35.3846,54.7371,190.7432,,38.7325,304.0000,88.5782,81.5553,70.7580,,246.3633,5.3500,11928.3096,63.6269,60.2975,102.1705,426.7148,,16.9072,54.6008,538.0000,30.8627,64.7844,60.5331,73.1000,,11.7201,59.3466,144.0241,40.3334,130.7325,101.9343,105.6909,8.0100,88.1432,253.2105,82.4917,,76.7696,283.8846,8.0815,84.7645,,65.1088,24.8960,59.7929,24.4000,54.4108,72.8994,37.4882,64.4141,7.2300,20.2372,91.1343,319.0320,,220.7290,370.8068,,1153.3843,71.8036,74.1320,40.1268,,141.0219,103.8809,57.0708,100.6082,535.9410,120.4161,236.6033,,84.7437,41.4675,438.4926,204.9606,12.8900,143.3990,60.8000,193.9368,66.4189,1349.2500,23.5231,,111.2475,340.1520,23.5721,185.2454,125.2428,36.2713,47.3772,79.6985,38.0158,13.0368,143.8059,29.5139,38.8723,65.6725,37.7849,55.5368,35.5113,30.9500,28.4847,85.9720,64.1016,64.5050,36.5089,,31.7261,119.7498,68.9677,79.7995,58.9572,,82.0600,1161.2000,2.8860
2022-05-19,134.6471,131.1645,114.1700,103.9212,257.0793,394.3800,85.5534,89.6069,,7.7408,96.6700,217.6708,204.4401,107.3190,,25.2750,172.6910,50.8321,146.4571,127.1400,83.2788,31.0949,27.4296,77.5277,82.5931,537.0095,20.3241,64.1249,66.3631,43.6652,30314.3340,91.5011,16.0800,43.2633,192.9720,145.1958,55.5791,68.2316,25.4498,67.4200,403.3505,153.3486,142.6400,,6.5760,80.6983,143.2566,68.1393,345.2510,216.6159,291.7362,44.0900,110.9138,,94.0908,82.6920,72.5023,101.7339,587.9252,,,128.2167,2.4600,41.3053,143.3377,9.6866,22.5757,,1841.2000,,46.2471,56.6384,171.9100,24.7975,109.8437,109.4792,21.4275,,278.6611,259.9169,6.9311,167.7167,60.6222,111.9477,90.7758,,352.2256,167.6118,154.8813,72.9296,106.9188,110.8201,15.3402,53.2895,24.6276,23.9900,277.4029,382.8275,173.4622,13.3400,94.5434,19.2900,85.1857,208.9638,34.8070,54.8898,189.8006,,37.1963,309.3200,88.1639,81.5465,70.1178,,245.4518,5.6500,11875.6299,63.1430,60.7470,99.4333,420.7391,,17.0929,54.2695,543.0000,31.2005,63.5892,60.2130,72.7283,,11.9665,59.1804,141.8679,40.5335,127.7219,100.5861,105.8589,8.3100,83.4280,255.5785,82.3276,,80.8478,282.3634,8.5073,83.0980,,65.7025,24.7977,59.2164,23.7000,54.7496,73.0048,37.2330,63.9865,7.7500,19.9072,88.2240,320.9166,,225.0040,368.5357,,1174.5527,71.4110,72.7304,41.5770,,133.8840,103.5142,58.2276,100.8492,544.4127,121.0314,236.4733,,84.4441,42.6100,445.1623,197.2264,13.4100,139.3692,59.2000,191.3961,66.5488,1396.5000,23.5875,,110.8727,337.8770,24.3663,184.4239,124.1358,36.7967,47.8954,79.0661,37.9164,13.3759,143.5334,29.3380,37.8055,65.7778,38.0520,55.4601,35.3809,30.7450,28.2083,85.2018,63.3986,63.3555,36.4392,,31.6597,120.0118,69.0160,80.2308,58.9196,,87.1400,1098.8000,2.8550
2022-05-20,134.8823,130.5507,112.5500,104.6605,259.9358,399.0900,86.1235,89.8770,,7.8406,93.5000,220.0986,214.1077,107.5910,,25.6600,174.0683,50.5510,145.7344,120.7000,82.4240,30.5624,25.7731,77.5277,83.0839,543.6736,20.1570,64.3191,66.5638,43.6824,29200.7402,94.1172,17.4800,43.2372,184.6282,148.3052,55.0158,68.2407,25.8822,66.1500,397.1513,157.3400,148.7400,,6.7140,82.2492,144.0808,68.4128,296.6666,218.7793,291.7220,45.0600,113.8936,,94.8507,83.5553,72.9745,102.0265,603.3850,,,126.3888,2.4900,41.1308,144.7994,9.4228,22.4483,,1841.8000,,45.9479,57.3921,172.0300,23.9150,108.4229,108.0153,21.5163,,277.3953,259.4021,6.9832,165.1921,60.5826,110.9289,91.1974,,357.5235,167.1845,157.5882,72.8604,106.0422,110.2103,15.3482,54.1599,24.1349,24.0000,289.5933,381.5054,170.5352,13.1100,95.0082,19.0700,85.3844,213.4442,34.7004,54.9616,192.0330,,37.1963,309.5300,88.9004,82.8393,69.6004,,244.8894,5.3100,11835.6201,63.8240,60.7646,100.8906,415.8891,,16.6637,54.9483,535.0000,31.3694,65.0974,59.5540,79.7800,,11.5722,59.0755,142.7567,41.9900,127.8030,101.1054,105.8589,8.0800,83.9676,258.1691,81.8303,,80.1117,281.4859,8.4221,82.9414,,67.0361,24.8190,59.8024,23.1500,54.7158,73.0575,37.4791,64.0563,7.4900,19.7616,87.2619,330.9190,,224.7422,368.6966,,1184.0284,70.6258,70.6237,41.0025,,135.5681,103.5579,54.8711,101.9938,548.7722,121.1853,221.3000,,84.9777,43.5875,451.8414,194.5663,13.4800,142.4082,56.0000,193.0059,66.6353,1265.2500,23.3137,,109.7306,337.9620,23.5721,184.4239,124.3808,36.9369,48.1676,79.5991,37.6185,13.0318,145.1589,29.6396,37.8468,65.0850,37.9599,55.6039,35.5330,30.6890,28.2054,84.2814,63.5392,63.4902,36.8658,,31.7482,121.4719,67.8134,80.8646,57.6414,,83.4400,1121.6000,2.7870
2022-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29432.2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30323.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,140.2937,127.9745,113.2800,106.3149,266.2685,406.7600,86.6159,89.5808,,7.9326,95.0700,221.4681,218.6129,107.5570,,25.5750,176.8748,48.9848,151.2502,124.0700,82.8419,32.3766,25.3520,77.5277,82.7207,553.6970,20.3891,64.7496,66.3283,43.5790,29098.9102,94.8871,16.5600,45.8618,190.5361,150.7553,54.9673,69.5032,25.7958,66.1000,409.5972,158.0003,149.2700,,6.0480,82.8037,147.4291,68.8521,317.5452,219.9262,297.7167,45.3400,115.9960,,95.6971,85.1861,73.0234,107.0589,614.2532,,,128.8574,2.5800,41.7763,147.3003,9.6716,22.6983,,1847.8000,,46.0761,57.7946,172.8300,24.0325,110.7572,110.5741,21.4097,,286.2650,258.3543,6.9907,165.0441,60.8203,113.2514,90.6440,,361.0135,169.2069,160.8054,73.0758,112.6032,111.1292,15.4531,55.8296,23.8482,23.4700,293.2271,389.4926,171.9756,12.8600,94.6702,20.2100,85.0993,217.1763,35.0114,55.7251,194.7021,,37.9462,311.8100,89.2227,83.0873,72.1786,,252.7337,5.3500,12034.2803,65.0159,62.1747,101.4792,428.4972,,16.8673,54.3260,491.5000,30.8627,66.4348,61.5875,83.3783,,11.8975,59.7139,145.7402,42.3181,130.7414,102.8817,106.5309,8.0100,85.4286,264.1013,82.9558,,80.7483,286.1663,8.2613,84.5528,,67.0635,24.7335,61.6830,22.8500,53.7332,73.0223,39.9310,64.7020,7.2700,20.0236,86.4040,338.7469,,211.8300,375.5950,,1125.1597,72.2491,72.2191,40.4373,,134.2941,103.1911,57.1846,100.3156,548.8313,124.8870,224.9667,,85.6516,44.0975,457.7483,197.5816,13.1900,145.1974,60.8000,201.2776,66.5920,1291.5000,23.4908,,110.6050,344.3716,24.0393,187.5776,126.6129,37.1996,48.8613,79.7901,39.5595,13.0229,146.6434,30.1758,38.9263,65.6550,38.6554,56.4376,36.4716,31.6865,28.8238,85.6620,64.9985,64.8014,37.3446,,32.1288,122.5390,68.3205,82.6516,57.5004,,83.4000,1120.8000,2.8590
2022-05-24,137.5978,128.9082,106.2400,105.1504,262.4349,398.4100,88.3004,90.2690,,7.9480,91.1600,224.0025,226.5889,104.1000,,24.9225,177.5851,48.7838,148.0073,119.4000,78.3214,32.1781,24.5472,77.5193,80.4986,559.8903,19.6466,65.1126,66.8690,43.6565,29655.5859,94.4059,16.5600,45.7836,191.9360,155.9646,55.1421,70.9565,25.3328,61.3600,417.4462,154.6593,139.8700,,5.3300,83.5662,148.2190,70.3855,319.1266,218.9531,298.2303,44.8700,118.6978,,97.5711,87.5495,73.6584,108.0453,621.9183,,,126.0968,2.6100,42.5963,148.0016,9.3625,22.4389,,1865.1000,,45.5021,59.2163,174.1300,22.2875,105.0634,105.1013,21.5785,,283.8600,260.0614,6.6631,165.3749,61.1847,115.5222,91.4257,,348.9594,166.7003,162.5619,73.4297,114.1937,113.4821,15.4370,56.8599,22.2087,21.7600,296.4830,398.2624,170.4705,12.3000,95.9125,16.7200,85.7730,223.1258,35.4823,56.5874,179.8685,,38.5360,312.5900,89.5817,83.8045,71.8717,,251.7351,5.5200,11769.8398,66.9158,62.8444,100.2274,441.9402,,16.1246,55.3120,486.0000,30.9096,65.4768,61.2580,79.5233,,11.7497,60.0812,147.6940,42.7422,133.0670,104.5123,106.1772,7.5500,88.5084,268.9608,84.4303,,78.2317,280.0817,8.2802,85.8234,,66.4242,24.8618,60.4261,22.7000,54.1059,73.1891,40.0130,66.0458,6.7200,18.5386,86.4681,339.0852,,216.6285,372.7278,,1196.3264,73.2725,70.1212,38.9547,,130.8473,103.7500,56.5873,102.2951,542.5148,124.2428,209.3867,,83.0493,44.3825,462.8460,197.7638,12.6200,144.9643,60.0000,196.4969,66.8604,1134.0000,23.3217,,110.8281,341.8889,23.8057,185.6985,127.1391,36.5340,48.4749,80.4360,39.0810,12.2571,148.0714,30.3349,39.4121,66.8739,38.4343,54.4347,36.6107,31.6213,28.4732,85.6151,64.0337,65.8610,37.7798,,32.7705,122.9040,66.5625,83.1006,55.6113,,75.8800,1085.2000,2.7600
2022-05-25,137.7547,131.3720,110.4000,104.6143,262.7450,402.5000,88.5250,90.6436,,8.0400,92.6500,224.9985,228.1403,106.7750,,25.2375,177.5245,49.4752,152.6483,122.0600,78.1694,32.3496,28.0098,77.5277,84.3137,567.3603,20.0642,65.2055,67.1394,43.7857,29562.3613,97.1620,16.5200,45.8010,195.3520,154.8007,57.4631,70.3843,25.7754,67.1700,419.7351,157.3400,146.6400,,6.1920,84.1727,150.5972,70.1700,324.7509,217.4934,299.9951,45.1400,119.7577,,97.0616,87.4885,74.3098,111.2386,635.5452,,,126.3323,2.7000,42.7621,145.7034,9.5811,22.9484,,1846.2000,,45.5083,59.3191,173.0800,28.7925,104.9776,104.9377,21.6318,,284.7190,265.1647,6.8864,165.7927,62.1118,116.0316,91.6101,,377.6172,169.7006,160.9667,74.5453,114.9890,112.8123,15.6386,56.9043,22.8538,22.4000,297.5005,402.5438,174.0993,12.6000,96.9013,16.6500,85.9804,222.6605,35.3846,56.0215,182.3986,,39.2349,314.6800,91.1653,83.0164,72.1084,,254.5470,5.7900,11943.9297,67.0233,63.4085,101.0775,438.6756,,16.9442,55.9101,455.0000,32.4392,66.2356,62.5006,84.2517,,11.9862,59.5827,148.7061,42.9823,130.8857,105.3230,106.1330,7.9600,90.1272,268.0368,86.4457,,79.6939,284.0016,8.5073,86.1456,,66.2049,24.8917,62.1839,22.4500,53.6316,73.2418,41.0612,66.0458,7.0100,19.5966,87.5425,335.9829,,210.8703,376.0208,,1147.1345,73.5504,72.8626,39.4458,,136.4931,103.8373,58.0475,102.6996,528.1318,126.3773,219.6000,,84.6313,44.8450,463.3391,198.0644,12.9300,144.7562,60.4000,197.6702,67.0509,1144.5000,23.8935,,113.6209,344.7397,24.3849,187.7664,128.0193,36.7355,48.5540,80.9182,39.8303,12.5167,146.5776,30.7370,39.1708,66.3829,38.6047,55.1630,37.3668,31.8729,28.7217,86.1128,64.7803,65.8790,37.9887,,32.7484,122.8666,68.4412,84.7732,59.4366,,77.9500,1093.6000,2.7490
